"","area","year","id","text","average","country","score","date","host","min.number","min.before","min.after","min.closest","min.any","total","commitments","commitments2","binding.level","summit.ref","org.ref","mentions.date","mentions.multi.year","mentions.money","mentions.values","bodies","gdp","gdp.per.cap","gdp.growth","is.italy","is.uk","is.canada","is.eu","is.france","is.germany","is.japan","is.russia","is.climate","is.conflict","is.crime","is.development","is.democracy","is.education","is.energy","is.food","is.gender","is.ict","is.labor","is.macro","is.security","is.trade"
"66","Climate Change",1990,"1990-29 (MB)","Work on implementing protocols should be undertaken as expediously as possible and should consider all sources and sinks.",-0.285714286,"germany","1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,1771.67,2.948570997,4.351639054,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","Climate Change",1990,"1990-26 (AL)","We are committed to undertake common efforts to limit greenhouse gases, such as carbon dioxide.",0.428571429,"france","1","1990-07-09","United States",0,0,0,NA,0,327,9,81,1,0,0,0,0,0,0,0,1269.18,2.852357745,2.401647822,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","Climate Change",1990,"1990-26 (AL)","We are committed to undertake common efforts to limit greenhouse gases, such as carbon dioxide.",0.428571429,"russia",NA,"1990-07-09","United States",0,0,0,NA,0,327,9,81,1,0,0,0,0,0,0,0,516.814,0.7849512403,-3.162836601,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","Climate Change",1990,"1990-27-28(MB)","We reiterate our support for the negotiation of a framework convention on climate change, under the auspices of the UNEP and WMO. The convention should be completed by 1992",0.428571429,"germany","1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,1,1,0,0,0,1771.67,2.948570997,4.351639054,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","Climate Change",1990,"1990-29 (MB)","Work on implementing protocols should be undertaken as expediously as possible and should consider all sources and sinks.",-0.285714286,"russia",NA,"1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,516.814,0.7849512403,-3.162836601,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","Climate Change",1990,"1990-36 (MB)","We are ready to cooperate with the Government of Brazil on a comprehensive pilot programme to counteract the threat to tropical rain forests in that country",-1,"germany","-1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,1771.67,2.948570997,4.351639054,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","Climate Change",1990,"1990-36 (MB)","We are ready to cooperate with the Government of Brazil on a comprehensive pilot programme to counteract the threat to tropical rain forests in that country",-1,"russia",NA,"1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,516.814,0.7849512403,-3.162836601,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","Climate Change",1990,"1990-29 (MB)","Work on implementing protocols should be undertaken as expediously as possible and should consider all sources and sinks.",-0.285714286,"italy","-1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,1181.22,2.749063204,1.900439827,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","Climate Change",1990,"1990-29 (MB)","Work on implementing protocols should be undertaken as expediously as possible and should consider all sources and sinks.",-0.285714286,"eu",NA,"1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,6498.47,2.152401775,3.03671196,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","Climate Change",1990,"1990-36 (MB)","We are ready to cooperate with the Government of Brazil on a comprehensive pilot programme to counteract the threat to tropical rain forests in that country",-1,"eu",NA,"1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,6498.47,2.152401775,3.03671196,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","Climate Change",1990,"1990-29 (MB)","Work on implementing protocols should be undertaken as expediously as possible and should consider all sources and sinks.",-0.285714286,"uk","1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,1093.17,3.146916129,0.433081174,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","Climate Change",1990,"1990-26 (AL)","We are committed to undertake common efforts to limit greenhouse gases, such as carbon dioxide.",0.428571429,"germany","1","1990-07-09","United States",0,0,0,NA,0,327,9,81,1,0,0,0,0,0,0,0,1771.67,2.948570997,4.351639054,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","Climate Change",1990,"1990-36 (MB)","We are ready to cooperate with the Government of Brazil on a comprehensive pilot programme to counteract the threat to tropical rain forests in that country",-1,"japan","-1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,3132.82,2.850839127,4.545273687,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","Climate Change",1990,"1990-26 (AL)","We are committed to undertake common efforts to limit greenhouse gases, such as carbon dioxide.",0.428571429,"italy","1","1990-07-09","United States",0,0,0,NA,0,327,9,81,1,0,0,0,0,0,0,0,1181.22,2.749063204,1.900439827,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","Climate Change",1990,"1990-26 (AL)","We are committed to undertake common efforts to limit greenhouse gases, such as carbon dioxide.",0.428571429,"us","-1","1990-07-09","United States",0,0,0,NA,0,327,9,81,1,0,0,0,0,0,0,0,5963.14,3.927859535,0.741486101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","Climate Change",1990,"1990-27-28(MB)","We reiterate our support for the negotiation of a framework convention on climate change, under the auspices of the UNEP and WMO. The convention should be completed by 1992",0.428571429,"us","-1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,1,1,0,0,0,5963.14,3.927859535,0.741486101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","Climate Change",1990,"1990-27-28(MB)","We reiterate our support for the negotiation of a framework convention on climate change, under the auspices of the UNEP and WMO. The convention should be completed by 1992",0.428571429,"russia",NA,"1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,1,1,0,0,0,516.814,0.7849512403,-3.162836601,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","Climate Change",1990,"1990-36 (MB)","We are ready to cooperate with the Government of Brazil on a comprehensive pilot programme to counteract the threat to tropical rain forests in that country",-1,"uk","-1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,1093.17,3.146916129,0.433081174,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","Climate Change",1990,"1990-26 (AL)","We are committed to undertake common efforts to limit greenhouse gases, such as carbon dioxide.",0.428571429,"eu",NA,"1990-07-09","United States",0,0,0,NA,0,327,9,81,1,0,0,0,0,0,0,0,6498.47,2.152401775,3.03671196,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","Climate Change",1990,"1990-27-28(MB)","We reiterate our support for the negotiation of a framework convention on climate change, under the auspices of the UNEP and WMO. The convention should be completed by 1992",0.428571429,"italy","-1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,1,1,0,0,0,1181.22,2.749063204,1.900439827,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","Climate Change",1990,"1990-27-28(MB)","We reiterate our support for the negotiation of a framework convention on climate change, under the auspices of the UNEP and WMO. The convention should be completed by 1992",0.428571429,"uk","1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,1,1,0,0,0,1093.17,3.146916129,0.433081174,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","Climate Change",1990,"1990-36 (MB)","We are ready to cooperate with the Government of Brazil on a comprehensive pilot programme to counteract the threat to tropical rain forests in that country",-1,"italy","-1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,1181.22,2.749063204,1.900439827,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","Climate Change",1990,"1990-27-28(MB)","We reiterate our support for the negotiation of a framework convention on climate change, under the auspices of the UNEP and WMO. The convention should be completed by 1992",0.428571429,"eu",NA,"1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,1,1,0,0,0,6498.47,2.152401775,3.03671196,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"89","Climate Change",1990,"1990-29 (MB)","Work on implementing protocols should be undertaken as expediously as possible and should consider all sources and sinks.",-0.285714286,"us","-1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,5963.14,3.927859535,0.741486101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","Climate Change",1990,"1990-36 (MB)","We are ready to cooperate with the Government of Brazil on a comprehensive pilot programme to counteract the threat to tropical rain forests in that country",-1,"us","-1","1990-07-09","United States",0,0,0,NA,0,327,9,81,0,0,0,0,0,0,0,0,5963.14,3.927859535,0.741486101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","Climate Change",1991,"Apr-91",NA,0.666666667,"russia",NA,"1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,517.963,0.7432015509,-5.318762139,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","Climate Change",1991,"Apr-91",NA,0.666666667,"uk","1","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,1142.8,3.102592262,-1.408485804,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","Climate Change",1991,"Apr-91",NA,0.666666667,"france","1","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,1269.28,2.866328408,0.489793535,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","Climate Change",1991,"Jan-91",NA,0.142857143,"japan","0","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,3584.42,2.936707803,3.012049185,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","Climate Change",1991,"Apr-91",NA,0.666666667,"japan",NA,"1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,3584.42,2.936707803,3.012049185,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","Climate Change",1991,"Jan-91",NA,0.142857143,"france","0","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,1269.28,2.866328408,0.489793535,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","Climate Change",1991,"Apr-91",NA,0.666666667,"italy","1","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,1246.22,2.789424279,1.468175611,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","Climate Change",1991,"Jan-91",NA,0.142857143,"russia",NA,"1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,517.963,0.7432015509,-5.318762139,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","Climate Change",1991,"Apr-91",NA,0.666666667,"canada","1","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,610.328,2.176834329,-3.295391679,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","Climate Change",1991,"Jan-91",NA,0.142857143,"uk","0","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,1142.8,3.102592262,-1.408485804,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","Climate Change",1991,"Jan-91",NA,0.142857143,"germany","1","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,1868.95,3.076692896,4.345220055,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","Climate Change",1991,"Jan-91",NA,0.142857143,"canada","1","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,610.328,2.176834329,-3.295391679,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"103","Climate Change",1991,"Apr-91",NA,0.666666667,"us","-1","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,6158.13,3.871526169,-1.434200121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","Climate Change",1991,"Apr-91",NA,0.666666667,"germany","1","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,1868.95,3.076692896,4.345220055,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","Climate Change",1991,"Jan-91",NA,0.142857143,"italy","0","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,1246.22,2.789424279,1.468175611,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","Climate Change",1991,"Jan-91",NA,0.142857143,"eu",NA,"1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,6736.02,2.185911701,1.556862013,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","Climate Change",1991,"Apr-91",NA,0.666666667,"eu",NA,"1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,6736.02,2.185911701,1.556862013,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","Climate Change",1991,"Jan-91",NA,0.142857143,"us","-1","1991-07-15","United Kingdom",0,0,0,NA,0,327,3,9,NA,NA,NA,0,0,0,0,0,6158.13,3.871526169,-1.434200121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","Climate Change",1992,"1992-6 (?) (AL)","We are committed to continued scientific efforts in the area of climate change",0.714285714,"russia",NA,"1992-07-06","Germany",2,1,0,33,1,327,2,4,1,0,0,0,0,0,0,0,460.291,0.6345906672,-14.61392049,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","Climate Change",1992,"Feb-92",NA,0.714285714,"russia",NA,"1992-07-06","Germany",2,1,0,33,1,327,2,4,NA,NA,NA,0,0,0,0,0,460.291,0.6345906672,-14.61392049,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","Climate Change",1992,"1992-6 (?) (AL)","We are committed to continued scientific efforts in the area of climate change",0.714285714,"germany","1","1992-07-06","Germany",2,1,0,33,1,327,2,4,1,0,0,0,0,0,0,0,2131.57,3.112107057,1.151046332,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","Climate Change",1992,"1992-5 (AL)","Ratify UNFCCC (United Nations Framework Convention on Climate Change) by 1993 ",0.714285714,"russia",NA,"1992-07-06","Germany",2,1,0,33,1,327,2,4,1,0,1,1,1,0,0,0,460.291,0.6345906672,-14.61392049,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","Climate Change",1992,"Feb-92",NA,0.714285714,"eu",NA,"1992-07-06","Germany",2,1,0,33,1,327,2,4,NA,NA,NA,0,0,0,0,0,7406.29,2.204829099,0.865423707,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","Climate Change",1992,"1992-5 (AL)","Ratify UNFCCC (United Nations Framework Convention on Climate Change) by 1993 ",0.714285714,"uk","1","1992-07-06","Germany",2,1,0,33,1,327,2,4,1,0,1,1,1,0,0,0,1179.66,3.106623555,0.129933044,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","Climate Change",1992,"Feb-92",NA,0.714285714,"uk","1","1992-07-06","Germany",2,1,0,33,1,327,2,4,NA,NA,NA,0,0,0,0,0,1179.66,3.106623555,0.129933044,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","Climate Change",1992,"Feb-92",NA,0.714285714,"canada","1","1992-07-06","Germany",2,1,0,33,1,327,2,4,NA,NA,NA,0,0,0,0,0,592.388,2.087984833,-0.287031434,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","Climate Change",1992,"1992-6 (?) (AL)","We are committed to continued scientific efforts in the area of climate change",0.714285714,"france","1","1992-07-06","Germany",2,1,0,33,1,327,2,4,1,0,0,0,0,0,0,0,1401.47,2.897726209,1.095401359,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","Climate Change",1992,"1992-6 (?) (AL)","We are committed to continued scientific efforts in the area of climate change",0.714285714,"canada","1","1992-07-06","Germany",2,1,0,33,1,327,2,4,1,0,0,0,0,0,0,0,592.388,2.087984833,-0.287031434,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","Climate Change",1992,"1992-5 (AL)","Ratify UNFCCC (United Nations Framework Convention on Climate Change) by 1993 ",0.714285714,"italy","0","1992-07-06","Germany",2,1,0,33,1,327,2,4,1,0,1,1,1,0,0,0,1320.16,2.810785903,0.765807599,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","Climate Change",1992,"1992-6 (?) (AL)","We are committed to continued scientific efforts in the area of climate change",0.714285714,"uk","0","1992-07-06","Germany",2,1,0,33,1,327,2,4,1,0,0,0,0,0,0,0,1179.66,3.106623555,0.129933044,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"121","Climate Change",1992,"Feb-92",NA,0.714285714,"us","-1","1992-07-06","Germany",2,1,0,33,1,327,2,4,NA,NA,NA,0,0,0,0,0,6520.33,3.95269708,2.096612761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
